dateRep,cases,deaths,country,median_age,gdp_per_capita,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,testing_rate,positivity_rate,Population
05/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
04/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
03/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
02/02/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
01/02/2020,1,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
31/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
30/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
29/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
28/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
27/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
26/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
25/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
24/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
23/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
22/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
21/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
20/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
19/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
18/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
17/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
16/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
15/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
14/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
13/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
12/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
11/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
10/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
09/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
08/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
07/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
06/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
05/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
04/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
03/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
02/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
01/01/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
31/12/2019,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
09/10/2020,12788,241,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
08/10/2020,12423,126,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
07/10/2020,10491,76,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
06/10/2020,11998,261,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
05/10/2020,23480,139,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
04/10/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
03/10/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
02/10/2020,11325,113,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
01/10/2020,9419,182,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
30/09/2020,11016,177,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
29/09/2020,9906,203,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
28/09/2020,31785,179,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
27/09/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
26/09/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
25/09/2020,12272,114,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
24/09/2020,10653,84,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
23/09/2020,11289,130,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
22/09/2020,10799,241,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
21/09/2020,31428,168,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
20/09/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
19/09/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
18/09/2020,14389,90,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
17/09/2020,11291,162,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
16/09/2020,11193,239,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
15/09/2020,9437,156,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
14/09/2020,27404,101,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
13/09/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
12/09/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
11/09/2020,12183,48,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
10/09/2020,10764,71,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
09/09/2020,8866,34,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
08/09/2020,8964,78,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
07/09/2020,26560,98,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
06/09/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
05/09/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
04/09/2020,10476,184,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
03/09/2020,8959,40,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
02/09/2020,8581,42,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
01/09/2020,8115,58,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
31/08/2020,23572,83,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
30/08/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
29/08/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
28/08/2020,9779,15,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
27/08/2020,9658,25,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
26/08/2020,7296,47,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
25/08/2020,7117,52,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
24/08/2020,19382,34,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
23/08/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
22/08/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
21/08/2020,8148,25,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
20/08/2020,7039,16,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
19/08/2020,6671,127,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
18/08/2020,5114,24,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
17/08/2020,16269,29,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
16/08/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
15/08/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
14/08/2020,5479,12,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
13/08/2020,7550,26,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
12/08/2020,3172,-2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
11/08/2020,3632,5,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
10/08/2020,8618,73,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
09/08/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
08/08/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
07/08/2020,4507,3,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
06/08/2020,4088,1,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
05/08/2020,2953,1,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
04/08/2020,5760,26,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
03/08/2020,8532,27,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
02/08/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
01/08/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
31/07/2020,3092,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
30/07/2020,2789,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
29/07/2020,2031,5,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
28/07/2020,1828,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
27/07/2020,6361,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
26/07/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
25/07/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
24/07/2020,2255,3,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
23/07/2020,2615,3,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
22/07/2020,1357,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
21/07/2020,1358,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
20/07/2020,4581,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
19/07/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
18/07/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
17/07/2020,1400,4,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
16/07/2020,1361,3,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
15/07/2020,875,4,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
14/07/2020,666,3,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
13/07/2020,2045,3,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
12/07/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
11/07/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
10/07/2020,852,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
09/07/2020,543,5,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
08/07/2020,383,4,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
07/07/2020,341,4,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
06/07/2020,1244,3,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
05/07/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
04/07/2020,0,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
03/07/2020,442,17,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
02/07/2020,444,5,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
01/07/2020,388,8,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
30/06/2020,301,9,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
29/06/2020,200,3,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
28/06/2020,301,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
27/06/2020,564,3,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
26/06/2020,419,8,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
25/06/2020,400,3,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
24/06/2020,334,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
23/06/2020,248,1,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
22/06/2020,232,1,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
21/06/2020,334,1,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
20/06/2020,363,7,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
19/06/2020,307,1179,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
18/06/2020,585,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
17/06/2020,355,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
16/06/2020,219,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
15/06/2020,181,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
14/06/2020,323,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
13/06/2020,396,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
12/06/2020,502,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
11/06/2020,427,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
10/06/2020,314,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
09/06/2020,249,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
08/06/2020,167,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
07/06/2020,240,1,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
06/06/2020,332,1,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
05/06/2020,318,1,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
04/06/2020,334,5,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
03/06/2020,394,1,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
02/06/2020,294,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
01/06/2020,209,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
31/05/2020,201,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
30/05/2020,664,4,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
29/05/2020,658,2,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
28/05/2020,1137,1,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
27/05/2020,510,1,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
26/05/2020,859,283,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
25/05/2020,-372,-1918,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
24/05/2020,482,74,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
23/05/2020,466,50,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
22/05/2020,1787,688,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
21/05/2020,482,52,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
20/05/2020,518,110,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
19/05/2020,431,69,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
18/05/2020,256,59,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
17/05/2020,652,87,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
16/05/2020,515,104,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
15/05/2020,643,138,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
14/05/2020,849,217,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
13/05/2020,439,184,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
12/05/2020,482,176,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
11/05/2020,393,123,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
10/05/2020,3416,143,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
09/05/2020,743,227,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
08/05/2020,1173,181,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
07/05/2020,921,213,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
06/05/2020,880,244,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
05/05/2020,1039,185,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
04/05/2020,466,164,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
03/05/2020,935,164,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
02/05/2020,1234,276,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
01/05/2020,1387,281,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
30/04/2020,1241,268,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
29/04/2020,847,453,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
28/04/2020,1525,632,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
27/04/2020,1660,0,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
26/04/2020,1641,288,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
25/04/2020,2506,378,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
24/04/2020,2114,367,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
23/04/2020,2916,440,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
22/04/2020,2312,435,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
21/04/2020,2951,430,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
20/04/2020,2218,399,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
19/04/2020,-713,410,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
18/04/2020,3836,565,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
17/04/2020,3818,585,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
16/04/2020,3820,617,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
15/04/2020,4424,787,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
14/04/2020,3116,517,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
13/04/2020,3030,619,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
12/04/2020,3899,510,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
11/04/2020,4550,605,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
10/04/2020,4537,683,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
09/04/2020,5745,757,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
08/04/2020,5583,743,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
07/04/2020,5209,637,Spain,45.5,34272.36,7.17,,2.97,83.56,1598.928437,10.18547882,47076781.0
